,alpha,gamma,b,loc,scale
642,1.9999999999999996,2.7,1.2362063211559966,-0.0014221884278598678,1.1549786000349966
643,1.9999999999999996,2.8000000000000003,0.5798587699552309,0.007132734147487352,0.0009373824231945001
644,1.9999999999999996,2.9000000000000004,0.20995450273651367,0.0004800867956849021,0.0029471021192360248
645,1.9999999999999996,3.0,1.3804486767092183,-9.294733545221181e-05,1.0367598172750903
646,1.9999999999999996,3.1,0.36939590453958926,-0.0020291904835997975,0.03623796922237871
647,1.9999999999999996,3.2,1.4444263991229291,-0.0009756876933480106,1.070026273738181
648,1.9999999999999996,3.3000000000000003,0.2057024581298773,-0.0006493811219565034,0.0043419319442030944
649,1.9999999999999996,3.4000000000000004,1.5797492892216405,0.00041074062241650987,1.0525111249667805
650,1.9999999999999996,3.5,1.4743055877095061,5.6334419845804556e-06,1.0532184622148186
651,1.9999999999999996,3.6,0.38216993848170433,0.008203634781514726,0.0007429264163009437
652,1.9999999999999996,3.7,1.5831865893392005,0.0012442516057550898,0.0008404878799226083
653,1.9999999999999996,3.8000000000000003,1.5180320206558875,-0.0004097368058816562,1.0106220872489822
654,1.9999999999999996,3.9000000000000004,1.570014838622296,0.0002283277788679992,1.0044613829798854
655,1.9999999999999996,4.0,1.9331493208788277,-0.0009154483030615778,1.0730761952126102
